text,Event
Yet another hostage has just been forced by the gunman to call the @9NewsSyd office - passed on his captor's demands #SydneySiege,sydneysiege
Another post from a hostage within #lindtcafe during #sydneysiege - showing demands of gunmen; blacked out by media. http://t.co/PdFic0Xr9i,sydneysiege
"DEVELOPING: Police appear to storm cafe in Sydney where hostages have been held 

Live: http://t.co/dseRb0P5T1 http://t.co/rhsJhfo3Mg",sydneysiege
What does the black flag at #SydneySiege stand for? http://t.co/3shTK9yYOh http://t.co/UkVFUgetLd,sydneysiege
UPDATE: Parts of #Sydney locked down amid cafe hostage crisis; Sydney Opera House evacuated http://t.co/UvMu4d0f9q http://t.co/wmWyzhBHnw,sydneysiege
Flag in Sydney cafe where hostages are being held 'is not linked with IS' http://t.co/kBSIaYKHtt http://t.co/KuneM4q1km,sydneysiege
"LIVE: 5 hostages escape #sydneysiege, many still in captivity 
See:http://t.co/mHOg6GV1pk http://t.co/8wCPPye3d9",sydneysiege
"Developing: Hostage situation in Sydney, Australia. 

Updates: http://t.co/komxnGl3We

Video: http://t.co/6067SdLgHT http://t.co/LKSWfStPV1",sydneysiege
A hostage runs towards a police officer outside Lindt cafe #SydneySiege #SydneyCafeSiege http://t.co/hygtXFzItO,sydneysiege
#BREAKING: @nswpolice say a photo circulating of arrest of man near #MartinPlace is NOT related to the police operation #sydneysiege,sydneysiege
#BREAKING Reports two customers and an employee have escaped the #SydneySiege http://t.co/fSLeobzxHh,sydneysiege
"BREAKING: Hostages taken in central #Sydney café, jihadist flag held against window http://t.co/7hJUmKz1eY http://t.co/TeK7ZjFHm6",sydneysiege
"Sydney siege: police enter cafe as hostages flee the scene, gunfire heard, reports of an injured person – live http://t.co/c4xbud6a3m",sydneysiege
JUST IN: 2 women have just run from Sydney cafe during ongoing hostage situation - @9NewsAUS http://t.co/n5vhI5DsZg,sydneysiege
Live ammunition and stun grenades used by police as they stormed #MartinPl cafe moments ago. #SydneySiege #9News,sydneysiege
ABC understands the national security committee of cabinet has just wrapped up a meeting about the #sydneysiege http://t.co/7NdqPYhwcY,sydneysiege
A picture of the gunman inside Lindt cafe at Martin Place. Updates: http://t.co/mmOH7zakyB #SydneySiege http://t.co/jqHrcjlseq,sydneysiege
Sickening. Stay Safe Sydney. Praying hard for all the hostages inside x,sydneysiege
Horrifying situation - siege at Sydney's Martin place Lindt cafe. Reports of up to 20 people held hostage inside http://t.co/UvweEI80PJ,sydneysiege
Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,sydneysiege
"Sad end: 2 people are dead, 3 in serious condition after hostage siege at Sydney cafe, according to Australian broadcaster ABC. #sydneysiege",sydneysiege
SYDNEY HOSTAGE CRISIS: http://t.co/HFW40OyVUz,sydneysiege
A loud bang was reportedly heard moments before a group of hostages fled the cafe http://t.co/IxPuyIrNy2 #sydneysiege http://t.co/PjH3lFYdNW,sydneysiege
"#BREAKING NSW police have confirmed that the siege is over, but have not commented on injuries #sydneysiege http://t.co/o1zNiBFBgL",sydneysiege
This is the exclusion zone currently in place in Sydney's CBD. http://t.co/qbMIVC5VJv #SydneySiege http://t.co/YoPxvVXLZV,sydneysiege
#BREAKING: Man Monis has been named as the gunman behind the #SydneySiege. #9News http://t.co/NPeQvHs7Pn,sydneysiege
BREAKING PHOTO Appears To Show #SydneySiege Suspect --MORE HERE: http://t.co/wTO5RzOWe0 http://t.co/2vvAXlVLzb,sydneysiege
"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",sydneysiege
"Authorities have not yet had direct contact with the hostage taker at a Sydney café, official says. http://t.co/02SVSxOrFt",sydneysiege
"ISIS FLAG VISIBLE AS GUNMAN SEIZES SYDNEY CAFE, HOLDS HOSTAGES",sydneysiege
Five Hostages Escape Sydney Cafe Siege — Live Updates From @BuzzFeedOz http://t.co/aFHirytbFH http://t.co/BiLJuBBc5R,sydneysiege
"UPDATE: Aerials are coming in from Sydney Opera House, with reports it has also been evacuated. #9News http://t.co/3TZuXoY2fI",sydneysiege
"This is shot that captures the #sydneysiege: sheer terror/relief of escaped hostages, incredible work of @nswpolice http://t.co/iCffJZ9NuZ",sydneysiege
More gun shots and loud bangs are coming from #MartinPl as heavily armed police stormed café. #SydneySiege #9News http://t.co/W46SPDZWUD,sydneysiege
UPDATE: 13 hostages inside Sydney coffee shop near Sydney Opera House; Abbott will deliver a statement shortly. #ISISAttacks #sydneyseige,sydneysiege
BREAKING NEWS: REPORTS OF 2 KILLED IN SYDNEY SIEGE. 7 NEWS,sydneysiege
JUST IN: Police: 3 people were able to run from Sydney cafe during ongoing hostage situation - @9NewsAUS http://t.co/wFfwbG9Gg6,sydneysiege
A heartstopping moment as this hostage gets out of the cafe: #sydneysiege https://t.co/1eDrmlRpwG,sydneysiege
"There are reportedly 13 hostages in the siege at Martin Place, Sydney CBD - watch us live for continuous updates",sydneysiege
I feel so much for the hostages in Sydney. I also feel for law-abiding Muslims in Australia. The backlash will be nasty.,sydneysiege
Tomorrow the exclusion zone will stay in place in Sydney - if you work in the area please stay at home. #sydneysiege http://t.co/LMonvzQWIZ,sydneysiege
#StartUps Uber Offers Free Rides During Sydney Hostage Crisis After Surge Pricing… http://t.co/r62oIX7twQ #NewsFeed http://t.co/Q0cULw3Dva,sydneysiege
"Terrified faces of hostages taken by jihadists in Sydney.Instead of worrying about ""image of Islam"",worry about them! http://t.co/6tbQYvAnUb",sydneysiege
"Haron Monis,Hostage-taker in #Sydney: Fled #Iran 96,suspect in ex-wife killing,46 sex assaults http://t.co/3caiB9OnFg http://t.co/vfOXjtrGgZ",sydneysiege
"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",sydneysiege
"BREAKING: Police enter #Lindt cafe, hostages flee http://t.co/iuaLgRi7jj  #sydneysiege http://t.co/hXZ8EffN3f",sydneysiege
LIVE: Police have entered the Sydney cafe where an armed assailant was holding hostages. WATCH http://t.co/bzzpKM9C6o http://t.co/XRNpIHqFYt,sydneysiege
"BREAKING: 2 more hostages escape Sydney cafe, local media report",sydneysiege
"BREAKING Hostages held in Sydney, Australia, cafe with an Islamic flag displayed in window, according to local news: http://t.co/HdYk21TLGY",sydneysiege
"BREAKING: 2 more people seen fleeing Sydney building at center of hostage drama, bringing total of those who escaped to 5.",sydneysiege
"Hostages held in Sydney cafe, Islamic flag seen in window: local TV http://t.co/QH867oTxhb",sydneysiege
Live coverage of the Sydney cafe hostage siege on @SkyNews and at http://t.co/1gMsZkOTjC http://t.co/C2nWo4mA5A,sydneysiege
BREAKING: Sydney cafe siege: at least five more hostages have either escaped or been released live http://t.co/IHT3o6tvtR,sydneysiege
TEN news has received a video in which a #lindtcafe hostage relays the gunman's demands. At police request we will not broadcast it.,sydneysiege
Sydney siege: Hostages held at Martin Place cafe http://t.co/7NdqPYhwcY http://t.co/53Q2phuo3M,sydneysiege
"Three people spotted running out of #Lindt cafe, shielded by heavily armed police. #sydneysiege #martinplacesiege http://t.co/DCezDxucaj",sydneysiege
UPDATE: Police have confirmed that live ammunition was used as heavily armed police stormed the café in #MartinPl. #SydneySiege #9News,sydneysiege
For those confused: gunmen have taken hostages in a Sydney cafe holding a Shahada flag (NOT THE SAME AS ISIS) http://t.co/i9VVwyqN1G,sydneysiege
Paramedics are currently carrying out a number of hostages in #MartinPl. #SydneySiege #9News,sydneysiege
Many people are writing to me rejoicing that there is a hostage situation in Sydney. That they are somehow happy... http://t.co/Qx9ekZI6o7,sydneysiege
"Seven people reportedly taken away on stretchers, with paramedics treating five. #SydneySiege http://t.co/mZ1o7Bi9kC http://t.co/QLsWpHSJTM",sydneysiege
Update: Airspace over Sydney has been shut down. Live coverage: http://t.co/hzDyphR00U #sydneysiege,sydneysiege
"Several more hostages flee from cafe under siege in Sydney, local media say http://t.co/YjuafDPNEY",sydneysiege
"Such powerful images of hostages escaping, those poor women. And the fear for those still trapped inside #Sydneysiege http://t.co/I2wLJhIymm",sydneysiege
#Sydneysiege ends with shootout leaving two dead and more injured http://t.co/vsG9BlxKOk,sydneysiege
ISIS -holding a Cafe hostage in Sydney- forcing Hostages to press ISIS flags against the Windows #DramaAlert HOT! http://t.co/XwXLvvWc76,sydneysiege
#BREAKING: Police have stormed the Lindt Chocolate Cafe in Martin Place #sydneysiege #ABCNews24,sydneysiege
Reports are coming in of a hostage situation at a cafe in the Australian city of Sydney http://t.co/4qJHS5Gabq,sydneysiege
"#Sydneysiege: 2 women flee #LindtCafe, a total of 5 hostages now free http://t.co/m51P8dUPhB http://t.co/WrPDLAJBS0",sydneysiege
"Update: After price hikes, @Uber_Sydney says all rides will be free for passengers leaving #SydneySiege area http://t.co/rqCr89FK8V",sydneysiege
SIEGE ERUPTS: At least 7 Hostages released. Police fire live ammunition as they move into building. #sydneysiege,sydneysiege
#BREAKING: The man at the centre of the #sydneysiege has been named as Man Haron Monis #ABCNews24,sydneysiege
"#BREAKING @CNN reports #sydneysiege appears to be over. Two people are confirmed dead, three in serious condition.",sydneysiege
Breaking: Sydney On Lockdown as Dramatic Siege Unfolds http://t.co/Xpjpgbf2Pb #sydneysiege http://t.co/31KmD0zuIx,sydneysiege
"After criticism, Uber now picking riders in downtown Sydney for free during hostage crisis. https://t.co/BrmZCdZpxj http://t.co/9OUdn7HZBd",sydneysiege
"#sydneysiege Update:

-5 hostages have escaped
-""No one has been injured” per @nswpolice 

http://t.co/aFHirytbFH

https://t.co/Byh8670MfK",sydneysiege
"Let us #pray for the hostages taken in #MartinPlace, Sydney as well as for the police handling the situation &amp; for a peaceful resolution.",sydneysiege
"BREAKING: Gunfire heard in vicinity of Sydney cafe where hostages are being held, state broadcaster reports. http://t.co/Cbx2v3sNMa",sydneysiege
#sydneysiege: Police confirm only one armed suspect is holding undisclosed number of hostages at a cafe http://t.co/wcxgqM4DrH,sydneysiege
LIVE: 'Islamists' take 20 hostages in Sydney cafe siege http://t.co/J4NEmb5jPx #sydneysiege,sydneysiege
HADLEY confirms he is speaking to a hostage inside the cafe. He says the gunman is listening to multiple radio stations inside the cafe.,sydneysiege
Reports medicos have given CPR to two persons. It is unknown whether they are hostages at this stage. #SydneySiege #9News,sydneysiege
BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,sydneysiege
#sydneyseige Gunman wants to talk to PM Abbott http://t.co/2WyVdAoJET,sydneysiege
"Sydney hostage situation.

LIVE VIDEO: http://t.co/j1ljDbazOw
UPDATES: http://t.co/PD7pVfU9pQ http://t.co/wLddAhd47T",sydneysiege
5 people have been able to get out of Sydney cafe during hostage situation: http://t.co/DBgNP6sqFG http://t.co/Q3ECKnYfPV,sydneysiege
"UPDATE: Hostages in Sydney cafe brandishing black Shahada flags, identical to those used by ISIS. - @7NewsSydney http://t.co/xap6sGvEdT",sydneysiege
Young woman carried out with blood running down her left leg. #sydneysiege,sydneysiege
TV pictures show two more people emerging from Sydney Lindt café -- they appear to be staff members #sydneysiege http://t.co/bIXelwv03X,sydneysiege
#SydneySiege latest: Reports of an incident at Sydney Opera House  http://t.co/eJdNXzreT9,sydneysiege
BREAKING NEWS: Hostage situation developing in Sydney cafe reportedly 13 hostages held by at least 2 gunman http://t.co/6XAW3wlEHV,sydneysiege
"JUST IN: Flag in #Sydney cafe window confirmed to be that of Jabah Al-Nusra, says Islamic terror expert on 7 News http://t.co/TfvTC6DvMt",sydneysiege
"Reports from Sydney, Australia, that a cafe is being held up, ISIS flag displayed, hostages at window. See @morningshowon7 tweets",sydneysiege
BREAKING UPDATE: US Consulate in Sydney has been evacuated and US Citizens there being warned to be on high alert. Reuters,sydneysiege
Ambulance workers rush injured out moments ago #sydneysiege http://t.co/UVQkTkPad7,sydneysiege
#SYDNEYSIEGE UPDATE: 6th hostage escapes from #Lindt cafe http://t.co/m51P8dUPhB #MartinPlace http://t.co/UcIRugA0Gy,sydneysiege
13 hostages are being held in a Sydney store by apparent jihadist supporters http://t.co/XqhQB8SeyN,sydneysiege
MORE: Alleged ISIS Militants Take Hostages In Busy Sydney Cafe -Developing - http://t.co/gDkig15YuN http://t.co/tYe1QbavWl,sydneysiege
Black flag held by #Sydneysiege hostages bears Islamic message of faith http://t.co/rEpn2Mt4UC (PHOTO: AP/Channel 7) http://t.co/U9sqDmwt4w,sydneysiege
This black flag bearing Arabic script was held up by two hostages in the cafe. #sydneysiege http://t.co/kB72LEg5vr http://t.co/eJy7shdnlS,sydneysiege
"""The situation in sydney must be hard for 5sos""

No the situation in sydney must be hard for the innocent people that are being held hostage",sydneysiege
A woman runs to police from cafe in Sydney during hostage crisis http://t.co/xbLHYWGSdc,sydneysiege
BREAKINGNEWS: One of the perpetrators have demanded to speak to President Tony Abbott. Threatens to blow explosives every 30min #sydneysiege,sydneysiege
Reports on @channeltennews #sydneysiege gunman wants #ISIL flag delivered to cafe and he also wants to speak to PM or people will be killed.,sydneysiege
BREAKING a hostage siege in Sydney with a man with an IS flag or similar - live reports from @bkjabour http://t.co/VWugbceCAR,sydneysiege
"Sites evacuated now include State Library, Sydney Opera House, Channel 7 building in Martin Place. http://t.co/XrIutxD6Op #SydneySiege",sydneysiege
#BREAKING: One man has been arrested and people are being evacuated from the building #sydneysiege http://t.co/7NdqPYhwcY,sydneysiege
DEVELOPING: Airspace shutdown over Sydney amid chocolate shop hostage situation; Islamic flag shown in shop's window http://t.co/MFzlwgLdR7,sydneysiege
I hope for everyones sake that this is fake but please just be careful if you live in or close to Sydney #sydneysiege http://t.co/NxwDSFVxqQ,sydneysiege
Hostages in Sydney cafe made to hold up Islamic flags http://t.co/I1PsUPekkB,sydneysiege
POLICE MOVE IN: Police confirm live ammunition used in Martin Place #sydneysiege,sydneysiege
Apparent hostage situation unfolding in Sydney; prime minister convenes security briefing http://t.co/YbFYonoqKv,sydneysiege
Sydney Australia: Not technically ISIS flag but Shahadah flag with Islamic creed on it. Commonly used by militants: http://t.co/s7kg2wSrlQ,sydneysiege
LIVE: @9NewsAUS coverage of ongoing hostage situation in Sydney's business district. http://t.co/ntlKVOgGWE http://t.co/leHfgNvMgQ,sydneysiege
"Let us condemn the""Sydney cafe seize""&amp; pray for the safe return of hostages. Let's unite to prevent such acts of violence across the world",sydneysiege
MT @mashable #Uber intros surge pricing during #sydneysiege - http://t.co/ypP0wMtOON http://t.co/kbPubroomX,sydneysiege
"DRAMATIC VIDEO: #Sydneysiege hostages run from #Lindt Cafe, more remain trapped http://t.co/AUy05vbZjh http://t.co/n3a3mdMoYU",sydneysiege
